age,race,gender,education,occupation,decision
65,White,Male,5th-6th,Farming-fishing,0
44,White,Male,Some-college,Prof-specialty,0
33,White,Male,HS-grad,Craft-repair,0
25,White,Male,Bachelors,Prof-specialty,1
38,White,Male,HS-grad,Exec-managerial,0
31,White,Male,10th,Transport-moving,0
33,White,Male,Bachelors,Sales,0
49,White,Female,HS-grad,Other-service,0
28,White,Female,HS-grad,Exec-managerial,0
29,White,Male,HS-grad,Craft-repair,0
23,White,Male,Assoc-voc,Other-service,0
37,White,Male,Bachelors,Prof-specialty,1
52,White,Male,Some-college,Prof-specialty,1
27,White,Male,HS-grad,Machine-op-inspct,0
47,White,Male,Some-college,Craft-repair,1
21,White,Female,HS-grad,Adm-clerical,0
41,Asian-Pac-Islander,Female,Bachelors,Adm-clerical,1
61,White,Male,Some-college,Adm-clerical,1
32,Asian-Pac-Islander,Male,Bachelors,Prof-specialty,1
21,White,Male,Some-college,Sales,0
63,White,Male,12th,Sales,1
34,White,Male,Some-college,Other-service,0
21,White,Male,Assoc-acdm,Tech-support,0
44,White,Female,HS-grad,Other-service,0
26,Asian-Pac-Islander,Male,Bachelors,Exec-managerial,0
36,White,Male,Masters,Exec-managerial,1
39,White,Male,Bachelors,Prof-specialty,1
52,Asian-Pac-Islander,Male,HS-grad,Handlers-cleaners,0
44,White,Male,Bachelors,Sales,0
42,White,Female,HS-grad,Prof-specialty,0
60,White,Male,HS-grad,?,1
31,White,Male,Bachelors,Prof-specialty,0
30,Black,Male,Some-college,Craft-repair,0
23,White,Female,Some-college,Prof-specialty,0
81,White,Female,1st-4th,Other-service,0
39,Asian-Pac-Islander,Male,Bachelors,Tech-support,0
38,Asian-Pac-Islander,Female,10th,Machine-op-inspct,0
21,White,Female,Some-college,Exec-managerial,0
28,White,Male,HS-grad,Craft-repair,0
34,White,Female,Bachelors,Exec-managerial,0
47,White,Female,HS-grad,Other-service,0
36,White,Male,HS-grad,Craft-repair,0
27,White,Male,HS-grad,Transport-moving,0
56,White,Female,Bachelors,Prof-specialty,0
57,White,Female,HS-grad,Other-service,0
42,White,Female,Some-college,Adm-clerical,0
43,White,Male,HS-grad,Craft-repair,0
48,White,Female,HS-grad,?,0
53,White,Female,HS-grad,Machine-op-inspct,0
58,White,Female,HS-grad,Sales,0
19,White,Male,12th,Other-service,0
37,White,Male,HS-grad,Exec-managerial,1
41,White,Female,Some-college,Prof-specialty,0
31,White,Female,7th-8th,Craft-repair,0
31,White,Male,Bachelors,Prof-specialty,0
53,White,Male,HS-grad,Adm-clerical,0
19,White,Male,Some-college,Sales,0
56,White,Male,Doctorate,Prof-specialty,1
55,White,Female,Some-college,Adm-clerical,1
51,White,Female,5th-6th,Craft-repair,0
62,White,Female,Some-college,Adm-clerical,0
43,White,Male,Some-college,Sales,1
45,Amer-Indian-Eskimo,Male,7th-8th,?,0
28,White,Male,HS-grad,Craft-repair,0
46,White,Male,HS-grad,Exec-managerial,1
62,White,Male,Bachelors,Prof-specialty,0
57,White,Female,HS-grad,Other-service,0
60,White,Female,Bachelors,Prof-specialty,1
23,White,Male,Some-college,Handlers-cleaners,0
47,White,Male,Some-college,Sales,1
21,White,Female,Some-college,Adm-clerical,0
51,White,Male,HS-grad,Handlers-cleaners,0
61,White,Male,HS-grad,Handlers-cleaners,0
52,White,Female,Bachelors,Adm-clerical,1
76,White,Male,Bachelors,Exec-managerial,0
24,White,Male,Some-college,Handlers-cleaners,0
31,White,Male,Bachelors,Craft-repair,0
43,White,Male,Bachelors,Exec-managerial,1
58,Amer-Indian-Eskimo,Female,Some-college,Prof-specialty,0
18,White,Female,Some-college,?,0
19,White,Female,12th,Adm-clerical,0
44,White,Female,Some-college,Exec-managerial,0
41,White,Male,Some-college,Prof-specialty,0
21,Asian-Pac-Islander,Male,Some-college,Sales,0
40,Black,Male,HS-grad,Handlers-cleaners,0
25,White,Male,Some-college,Other-service,0
62,White,Female,Doctorate,Prof-specialty,0
42,White,Male,HS-grad,Craft-repair,0
35,White,Male,Assoc-voc,Tech-support,0
19,White,Female,HS-grad,Sales,0
60,White,Female,HS-grad,Other-service,0
20,Other,Male,HS-grad,Sales,0
23,White,Male,Assoc-acdm,Handlers-cleaners,0
18,White,Female,HS-grad,Adm-clerical,0
40,White,Male,Some-college,Exec-managerial,1
19,White,Female,Some-college,Other-service,0
51,White,Female,HS-grad,Prof-specialty,0
41,White,Male,Bachelors,Protective-serv,0
18,White,Female,10th,Other-service,0
41,Black,Female,Some-college,Sales,0
27,White,Female,Some-college,Exec-managerial,0
71,White,Female,1st-4th,Craft-repair,0
25,White,Male,12th,Machine-op-inspct,0
73,White,Female,HS-grad,Other-service,0
45,White,Male,Some-college,Other-service,0
25,White,Male,Some-college,Sales,1
50,White,Female,HS-grad,Prof-specialty,0
44,White,Male,HS-grad,Transport-moving,0
44,White,Female,Assoc-voc,Protective-serv,0
49,White,Male,HS-grad,Craft-repair,1
44,White,Male,Some-college,Exec-managerial,1
42,White,Female,HS-grad,Adm-clerical,0
20,White,Female,HS-grad,Priv-house-serv,0
66,White,Female,HS-grad,Tech-support,0
19,White,Male,Some-college,Exec-managerial,0
60,White,Male,Some-college,Craft-repair,0
46,White,Male,Assoc-voc,Prof-specialty,0
42,White,Male,Assoc-voc,Craft-repair,0
59,White,Female,Some-college,Exec-managerial,0
58,White,Male,Assoc-acdm,Exec-managerial,1
47,White,Female,HS-grad,Adm-clerical,0
58,White,Male,Some-college,Tech-support,0
69,White,Male,Bachelors,?,1
17,White,Female,10th,?,0
19,White,Male,11th,Farming-fishing,0
28,White,Male,Some-college,Tech-support,0
37,Amer-Indian-Eskimo,Female,HS-grad,Prof-specialty,0
30,White,Male,HS-grad,Craft-repair,0
36,White,Male,Some-college,Prof-specialty,0
45,White,Male,11th,Transport-moving,1
59,White,Female,7th-8th,Other-service,0
45,White,Male,Some-college,Handlers-cleaners,0
53,White,Female,Doctorate,Prof-specialty,1
37,White,Female,HS-grad,Sales,0
26,White,Female,Some-college,Sales,0
53,White,Male,9th,Craft-repair,0
44,White,Female,HS-grad,Other-service,0
27,White,Male,Bachelors,Craft-repair,0
22,White,Male,Some-college,Craft-repair,0
41,White,Male,HS-grad,Transport-moving,0
53,White,Male,HS-grad,Machine-op-inspct,0
58,White,Male,HS-grad,Exec-managerial,0
34,Black,Female,12th,?,0
32,White,Male,Bachelors,Prof-specialty,1
32,White,Male,Some-college,Handlers-cleaners,0
47,White,Female,Masters,Prof-specialty,1
27,White,Male,HS-grad,Farming-fishing,0
25,White,Male,Some-college,Handlers-cleaners,0
40,Black,Female,10th,Machine-op-inspct,0
36,White,Male,Some-college,Sales,0
23,White,Male,HS-grad,Transport-moving,0
44,Black,Male,9th,Machine-op-inspct,0
19,White,Male,HS-grad,Craft-repair,0
42,White,Male,Bachelors,Sales,0
60,White,Male,Some-college,Farming-fishing,0
41,White,Male,HS-grad,Sales,1
45,Asian-Pac-Islander,Female,HS-grad,Transport-moving,0
67,White,Male,5th-6th,?,0
36,Black,Male,Bachelors,Transport-moving,0
52,Asian-Pac-Islander,Female,Masters,Prof-specialty,0
28,White,Male,Doctorate,Adm-clerical,0
83,White,Male,HS-grad,Sales,0
17,White,Male,11th,Other-service,0
27,White,Male,Assoc-voc,Craft-repair,0
35,White,Male,Assoc-voc,Farming-fishing,0
40,White,Female,Some-college,Adm-clerical,0
23,White,Female,Assoc-acdm,Sales,0
51,Black,Male,11th,Handlers-cleaners,0
51,White,Male,1st-4th,Other-service,0
82,White,Male,10th,?,0
28,White,Female,HS-grad,Exec-managerial,0
53,White,Male,HS-grad,Other-service,1
29,White,Female,Bachelors,Adm-clerical,0
19,White,Male,HS-grad,Craft-repair,0
30,White,Female,Bachelors,Sales,0
23,Black,Female,7th-8th,Machine-op-inspct,0
66,White,Male,Bachelors,Sales,1
27,White,Male,11th,Craft-repair,0
35,Black,Male,HS-grad,Machine-op-inspct,0
17,White,Male,12th,Handlers-cleaners,0
27,White,Male,HS-grad,Machine-op-inspct,0
27,White,Male,Prof-school,Prof-specialty,0
44,Black,Female,Bachelors,Protective-serv,1
64,White,Male,HS-grad,Transport-moving,0
62,White,Female,HS-grad,Sales,0
26,White,Male,Some-college,Sales,0
40,White,Male,HS-grad,Machine-op-inspct,0
40,White,Male,Doctorate,Prof-specialty,1
35,White,Female,HS-grad,Adm-clerical,0
25,Asian-Pac-Islander,Male,Bachelors,Prof-specialty,0
52,White,Female,Some-college,Adm-clerical,0
46,White,Female,Some-college,Adm-clerical,1
30,Amer-Indian-Eskimo,Male,HS-grad,Craft-repair,0
52,White,Male,Some-college,Exec-managerial,1
28,Other,Male,HS-grad,Transport-moving,0
17,White,Female,10th,Other-service,0
46,Black,Female,Some-college,Other-service,0
45,White,Male,Bachelors,Exec-managerial,1
21,White,Female,Some-college,Prof-specialty,0
18,White,Female,HS-grad,Other-service,0
17,White,Male,11th,Other-service,0
90,Black,Female,Some-college,Sales,0
23,White,Male,Some-college,Craft-repair,0
41,White,Male,Bachelors,Prof-specialty,1
19,White,Male,Some-college,Farming-fishing,0
69,White,Male,HS-grad,Transport-moving,0
23,White,Female,Assoc-acdm,Exec-managerial,0
28,White,Male,Some-college,Tech-support,0
37,White,Male,Assoc-acdm,Sales,1
57,White,Male,HS-grad,Sales,0
30,Black,Male,Some-college,Protective-serv,0
48,White,Female,HS-grad,Adm-clerical,0
73,White,Female,HS-grad,Other-service,0
25,White,Male,5th-6th,Machine-op-inspct,0
33,White,Male,Masters,Exec-managerial,1
36,White,Male,HS-grad,Machine-op-inspct,0
28,White,Male,HS-grad,Craft-repair,0
57,White,Female,HS-grad,Other-service,0
31,Black,Female,Some-college,Other-service,0
35,Amer-Indian-Eskimo,Male,9th,?,0
40,Black,Female,HS-grad,Other-service,0
32,White,Female,Some-college,Prof-specialty,0
35,White,Male,Bachelors,?,0
26,Black,Female,HS-grad,Adm-clerical,0
27,White,Female,Some-college,Sales,0
17,White,Female,10th,Other-service,0
29,White,Female,Some-college,Craft-repair,0
18,White,Female,11th,Other-service,0
20,White,Male,Some-college,Sales,0
69,White,Male,HS-grad,?,0
18,White,Female,Some-college,Other-service,0
56,Black,Female,HS-grad,Other-service,0
40,White,Female,Some-college,Other-service,0
46,White,Male,Some-college,Exec-managerial,0
41,Black,Male,12th,Protective-serv,0
53,White,Female,Some-college,Exec-managerial,0
50,White,Male,Masters,Exec-managerial,1
23,White,Male,11th,Handlers-cleaners,0
40,White,Male,Bachelors,Exec-managerial,1
54,White,Male,Some-college,Transport-moving,1
45,White,Female,Some-college,Exec-managerial,0
53,Black,Male,HS-grad,Transport-moving,1
17,White,Male,11th,?,0
50,White,Female,Bachelors,Exec-managerial,1
22,White,Male,Bachelors,?,0
30,White,Male,Bachelors,Other-service,0
40,White,Male,Bachelors,Craft-repair,0
36,White,Male,Masters,Prof-specialty,0
25,White,Male,Assoc-acdm,Sales,0
29,White,Male,HS-grad,Machine-op-inspct,0
29,White,Male,Bachelors,Farming-fishing,0
22,White,Female,Bachelors,Sales,0
56,Black,Female,Bachelors,Prof-specialty,0
60,White,Male,Masters,Exec-managerial,1
37,White,Male,HS-grad,Machine-op-inspct,0
53,White,Female,7th-8th,Machine-op-inspct,0
23,White,Female,Some-college,Adm-clerical,0
18,White,Female,HS-grad,Priv-house-serv,0
36,White,Female,Some-college,Sales,0
67,White,Male,HS-grad,Exec-managerial,1
31,White,Male,HS-grad,Handlers-cleaners,0
26,White,Male,Bachelors,Sales,1
18,Asian-Pac-Islander,Female,11th,Adm-clerical,0
45,Black,Female,Masters,Prof-specialty,0
64,White,Male,11th,Sales,0
26,White,Female,HS-grad,Sales,0
53,White,Female,Some-college,Prof-specialty,0
27,White,Male,HS-grad,Handlers-cleaners,0
32,Amer-Indian-Eskimo,Male,Some-college,Machine-op-inspct,0
49,White,Female,HS-grad,Exec-managerial,1
59,White,Male,10th,Craft-repair,1
44,White,Male,Masters,Prof-specialty,1
61,White,Male,HS-grad,Farming-fishing,0
41,White,Female,HS-grad,?,0
46,White,Female,HS-grad,Adm-clerical,0
32,White,Male,HS-grad,Adm-clerical,0
29,White,Female,HS-grad,Sales,0
48,White,Male,Masters,Exec-managerial,0
32,White,Female,Some-college,Exec-managerial,0
21,White,Female,HS-grad,Handlers-cleaners,0
50,White,Male,Prof-school,Prof-specialty,1
44,White,Male,Masters,Prof-specialty,1
51,White,Female,HS-grad,Adm-clerical,0
42,White,Male,HS-grad,Craft-repair,1
27,White,Female,Bachelors,Protective-serv,0
70,White,Male,HS-grad,Exec-managerial,0
33,White,Female,HS-grad,Exec-managerial,0
65,White,Male,HS-grad,Farming-fishing,1
39,White,Male,Masters,Adm-clerical,0
32,White,Male,HS-grad,Craft-repair,0
30,White,Female,Some-college,Prof-specialty,0
43,White,Male,Some-college,Exec-managerial,0
31,White,Male,9th,Other-service,0
64,Black,Female,Bachelors,Adm-clerical,0
37,Other,Male,Some-college,Protective-serv,0
49,White,Male,HS-grad,Sales,0
29,White,Male,11th,Machine-op-inspct,0
35,White,Male,HS-grad,Exec-managerial,0
37,White,Male,Assoc-acdm,Prof-specialty,0
42,White,Male,Masters,Prof-specialty,1
21,White,Male,Some-college,?,0
23,White,Male,Assoc-acdm,Sales,0
35,Black,Female,HS-grad,Other-service,0
29,White,Male,Assoc-voc,Protective-serv,1
23,White,Female,Some-college,Other-service,0
21,White,Female,Some-college,Other-service,0
45,White,Male,Bachelors,Prof-specialty,0
24,White,Male,Bachelors,?,0
38,White,Male,HS-grad,Handlers-cleaners,0
28,White,Female,10th,?,0
23,White,Female,HS-grad,Sales,0
39,Asian-Pac-Islander,Male,Bachelors,Sales,0
45,White,Male,Masters,Exec-managerial,1
68,White,Female,Assoc-acdm,Exec-managerial,0
60,White,Male,Assoc-voc,Prof-specialty,1
38,White,Female,Doctorate,Prof-specialty,1
41,Black,Male,12th,Craft-repair,0
48,White,Male,HS-grad,Craft-repair,0
33,White,Male,HS-grad,Machine-op-inspct,0
48,White,Male,Assoc-voc,Craft-repair,0
23,White,Female,Some-college,Adm-clerical,0
26,White,Male,9th,Craft-repair,0
55,White,Male,Bachelors,Exec-managerial,1
35,White,Male,Masters,Prof-specialty,0
52,White,Male,Some-college,Exec-managerial,1
46,White,Female,HS-grad,Adm-clerical,0
72,Asian-Pac-Islander,Male,HS-grad,?,0
18,White,Female,HS-grad,Other-service,0
62,White,Male,HS-grad,Transport-moving,0
22,White,Female,Some-college,Transport-moving,0
40,White,Female,Some-college,Adm-clerical,1
26,White,Male,Some-college,Sales,0
35,Black,Female,Assoc-acdm,Sales,0
25,Asian-Pac-Islander,Female,HS-grad,Sales,0
46,Black,Female,Assoc-voc,?,1
39,White,Male,Bachelors,Craft-repair,1
41,Black,Male,Some-college,Craft-repair,1
59,White,Male,Bachelors,Handlers-cleaners,1
37,White,Male,HS-grad,Craft-repair,0
38,White,Male,Some-college,Craft-repair,0
33,Asian-Pac-Islander,Male,Bachelors,Exec-managerial,0
23,White,Female,Assoc-acdm,Other-service,0
67,White,Male,Masters,Prof-specialty,1
60,White,Female,Bachelors,Prof-specialty,1
39,White,Male,Bachelors,Prof-specialty,1
32,White,Male,HS-grad,Transport-moving,1
26,White,Female,Bachelors,Prof-specialty,0
39,White,Female,HS-grad,Tech-support,0
28,White,Female,Some-college,Adm-clerical,0
29,White,Female,11th,Craft-repair,0
43,White,Male,Assoc-voc,Craft-repair,0
23,White,Male,Some-college,Tech-support,0
32,White,Male,Bachelors,Sales,1
33,White,Female,Some-college,Prof-specialty,1
45,Black,Female,HS-grad,Other-service,0
48,White,Male,HS-grad,Craft-repair,0
43,White,Male,Prof-school,Prof-specialty,1
50,White,Male,HS-grad,Transport-moving,1
63,White,Male,Bachelors,Tech-support,1
55,White,Male,HS-grad,Craft-repair,1
22,White,Female,Bachelors,Exec-managerial,0
32,White,Male,HS-grad,Other-service,0
27,White,Male,Assoc-acdm,Exec-managerial,0
22,White,Female,Bachelors,Sales,0
44,White,Male,HS-grad,Transport-moving,0
34,White,Female,HS-grad,Other-service,0
28,White,Female,HS-grad,Machine-op-inspct,0
40,White,Female,Masters,Prof-specialty,1
45,White,Male,Some-college,Transport-moving,0
17,White,Male,10th,Other-service,0
53,White,Male,12th,Craft-repair,0
58,White,Male,Assoc-acdm,Craft-repair,1
55,White,Male,HS-grad,Craft-repair,0
44,White,Male,Assoc-voc,Craft-repair,0
40,White,Male,HS-grad,Craft-repair,0
58,White,Male,Masters,Exec-managerial,0
38,White,Male,HS-grad,Craft-repair,1
62,Black,Female,9th,Priv-house-serv,0
31,White,Male,Assoc-voc,Craft-repair,0
31,White,Male,11th,Craft-repair,0
30,White,Male,HS-grad,Exec-managerial,0
37,White,Female,HS-grad,Adm-clerical,0
38,White,Male,HS-grad,Craft-repair,0
58,White,Male,12th,Farming-fishing,0
30,White,Male,Bachelors,Exec-managerial,1
28,White,Female,Assoc-voc,Prof-specialty,0
46,White,Female,Some-college,Exec-managerial,0
34,White,Female,Bachelors,Tech-support,0
39,White,Male,Some-college,Craft-repair,0
61,White,Female,Some-college,Sales,0
30,White,Female,Assoc-voc,Machine-op-inspct,0
31,White,Female,HS-grad,Other-service,0
21,White,Male,HS-grad,Adm-clerical,0
50,White,Male,HS-grad,Machine-op-inspct,0
47,White,Male,HS-grad,Adm-clerical,0
20,White,Male,HS-grad,Handlers-cleaners,0
23,White,Female,Bachelors,Other-service,0
46,White,Female,1st-4th,Other-service,0
20,White,Male,HS-grad,Handlers-cleaners,0
33,White,Male,Bachelors,Sales,1
30,White,Female,Some-college,Adm-clerical,0
43,White,Female,Some-college,Protective-serv,0
23,White,Male,Some-college,Handlers-cleaners,0
34,White,Male,Bachelors,Exec-managerial,1
25,White,Male,Some-college,Adm-clerical,0
50,White,Female,HS-grad,Prof-specialty,1
44,White,Female,Masters,Exec-managerial,1
26,White,Female,Some-college,Prof-specialty,0
35,White,Female,Doctorate,Prof-specialty,1
48,White,Male,HS-grad,Prof-specialty,0
26,Black,Male,HS-grad,Machine-op-inspct,0
41,White,Female,Masters,Prof-specialty,0
25,White,Male,Bachelors,Other-service,0
33,White,Female,Assoc-voc,Prof-specialty,0
24,White,Female,Bachelors,Exec-managerial,0
31,White,Female,Bachelors,Adm-clerical,0
24,White,Female,Assoc-acdm,Prof-specialty,0
41,White,Female,9th,Priv-house-serv,0
38,White,Male,Some-college,Craft-repair,0
19,White,Male,HS-grad,Craft-repair,0
19,White,Male,HS-grad,Adm-clerical,0
24,White,Male,HS-grad,Other-service,0
59,White,Male,Bachelors,?,0
67,White,Male,Masters,Exec-managerial,1
49,Black,Male,10th,Machine-op-inspct,0
35,White,Male,Assoc-voc,Tech-support,1
44,White,Male,Some-college,Exec-managerial,1
58,White,Male,Some-college,?,1
22,White,Male,Assoc-acdm,Protective-serv,0
21,White,Male,Some-college,Exec-managerial,0
50,White,Male,Some-college,Handlers-cleaners,0
44,White,Male,Assoc-acdm,Prof-specialty,0
36,Amer-Indian-Eskimo,Male,Some-college,Adm-clerical,0
30,White,Male,Some-college,Adm-clerical,1
52,White,Male,HS-grad,Sales,1
35,White,Male,HS-grad,Craft-repair,0
48,White,Male,Assoc-voc,Protective-serv,0
23,White,Male,HS-grad,Sales,0
37,White,Male,Masters,Sales,0
44,White,Male,Masters,Prof-specialty,1
44,White,Male,HS-grad,Transport-moving,1
36,White,Male,Bachelors,Prof-specialty,0
26,White,Male,Some-college,Exec-managerial,0
31,White,Male,Bachelors,Prof-specialty,1
23,Black,Male,HS-grad,?,0
29,White,Male,HS-grad,Craft-repair,0
53,Black,Female,HS-grad,Craft-repair,0
52,White,Male,Assoc-voc,Exec-managerial,0
55,White,Male,HS-grad,Handlers-cleaners,1
31,White,Male,10th,Sales,0
19,White,Female,HS-grad,?,0
64,White,Female,HS-grad,?,0
55,White,Male,HS-grad,Sales,0
48,White,Male,Masters,Prof-specialty,1
20,White,Female,HS-grad,Craft-repair,0
50,White,Female,HS-grad,Adm-clerical,1
45,White,Male,Bachelors,Exec-managerial,0
17,White,Male,10th,Handlers-cleaners,0
38,White,Female,HS-grad,Other-service,0
43,White,Female,HS-grad,Exec-managerial,1
22,White,Male,HS-grad,Craft-repair,0
63,White,Female,HS-grad,Craft-repair,0
36,White,Male,Bachelors,Exec-managerial,0
56,White,Male,Bachelors,Prof-specialty,1
43,Black,Male,Prof-school,Prof-specialty,0
41,White,Male,Bachelors,Tech-support,1
41,White,Female,HS-grad,Adm-clerical,0
36,White,Male,Bachelors,Prof-specialty,0
59,White,Male,Doctorate,Prof-specialty,1
46,White,Male,Assoc-acdm,Exec-managerial,1
23,White,Female,Bachelors,Prof-specialty,0
46,White,Male,Some-college,Prof-specialty,0
53,White,Male,Bachelors,Adm-clerical,1
47,Amer-Indian-Eskimo,Male,HS-grad,Machine-op-inspct,0
46,White,Female,Masters,Prof-specialty,0
47,White,Male,HS-grad,Craft-repair,1
29,White,Male,HS-grad,Machine-op-inspct,1
32,White,Female,Assoc-voc,Exec-managerial,0
90,White,Male,HS-grad,Machine-op-inspct,0
63,White,Male,Bachelors,Craft-repair,0
23,Asian-Pac-Islander,Male,Assoc-voc,Prof-specialty,0
76,White,Male,Bachelors,?,0
23,White,Female,Assoc-voc,Adm-clerical,0
44,Other,Female,Some-college,Adm-clerical,1
81,White,Female,10th,Exec-managerial,0
17,Black,Female,10th,Other-service,0
56,White,Male,Assoc-voc,Tech-support,1
58,White,Male,10th,Craft-repair,0
45,White,Male,Bachelors,Adm-clerical,1
25,White,Male,HS-grad,Handlers-cleaners,0
36,Asian-Pac-Islander,Female,Bachelors,Prof-specialty,1
32,White,Female,Assoc-voc,Tech-support,1
